-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2000 through 10/31/2020 
Location: Latitude  4.9509   Longitude -52.3018 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 34.2 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PS,QV2M,T2M
4.95091,-52.30179,2000,01,01,  100.52,   17.86,   25.14
4.95091,-52.30179,2000,01,02,  100.43,   18.16,   25.21
4.95091,-52.30179,2000,01,03,  100.45,   18.14,   24.51
4.95091,-52.30179,2000,01,04,  100.51,   17.72,   24.59
4.95091,-52.30179,2000,01,05,  100.56,   17.63,   24.80
4.95091,-52.30179,2000,01,06,  100.54,   17.78,   24.98
4.95091,-52.30179,2000,01,07,  100.51,   18.14,   24.63
4.95091,-52.30179,2000,01,08,  100.46,   18.26,   24.91
4.95091,-52.30179,2000,01,09,  100.54,   17.65,   24.88
4.95091,-52.30179,2000,01,10,  100.53,   18.01,   24.61
4.95091,-52.30179,2000,01,11,  100.53,   17.99,   24.91
4.95091,-52.30179,2000,01,12,  100.54,   17.79,   24.64
4.95091,-52.30179,2000,01,13,  100.55,   17.58,   24.66
4.95091,-52.30179,2000,01,14,  100.55,   17.50,   24.39
4.95091,-52.30179,2000,01,15,  100.56,   17.54,   24.32
4.95091,-52.30179,2000,01,16,  100.53,   17.74,   24.74
4.95091,-52.30179,2000,01,17,  100.67,   17.42,   24.56
4.95091,-52.30179,2000,01,18,  100.80,   17.94,   24.89
4.95091,-52.30179,2000,01,19,  100.81,   18.40,   25.06
4.95091,-52.30179,2000,01,20,  100.76,   18.48,   25.38
4.95091,-52.30179,2000,01,21,  100.70,   18.02,   25.65
4.95091,-52.30179,2000,01,22,  100.80,   17.38,   25.45
4.95091,-52.30179,2000,01,23,  100.78,   17.22,   25.48
4.95091,-52.30179,2000,01,24,  100.74,   16.96,   25.41
4.95091,-52.30179,2000,01,25,  100.74,   16.68,   25.22
4.95091,-52.30179,2000,01,26,  100.81,   17.74,   25.34
4.95091,-52.30179,2000,01,27,  100.76,   18.07,   25.30
4.95091,-52.30179,2000,01,28,  100.71,   17.84,   25.18
4.95091,-52.30179,2000,01,29,  100.69,   17.78,   25.07
4.95091,-52.30179,2000,01,30,  100.81,   18.10,   25.41
4.95091,-52.30179,2000,01,31,  100.97,   18.46,   25.36
4.95091,-52.30179,2000,02,01,  101.02,   18.53,   25.32
4.95091,-52.30179,2000,02,02,  100.89,   17.40,   25.45
4.95091,-52.30179,2000,02,03,  100.85,   16.60,   25.24
4.95091,-52.30179,2000,02,04,  100.92,   16.05,   25.28
4.95091,-52.30179,2000,02,05,  101.04,   15.97,   25.09
4.95091,-52.30179,2000,02,06,  101.11,   15.22,   24.85
4.95091,-52.30179,2000,02,07,  101.12,   14.31,   24.51
4.95091,-52.30179,2000,02,08,  101.07,   13.99,   24.41
4.95091,-52.30179,2000,02,09,  101.01,   14.78,   24.34
4.95091,-52.30179,2000,02,10,  100.88,   15.49,   24.35
4.95091,-52.30179,2000,02,11,  100.91,   15.61,   24.60
4.95091,-52.30179,2000,02,12,  100.91,   15.53,   24.43
4.95091,-52.30179,2000,02,13,  100.91,   16.52,   24.38
4.95091,-52.30179,2000,02,14,  100.94,   16.58,   24.49
4.95091,-52.30179,2000,02,15,  100.91,   16.57,   24.13
4.95091,-52.30179,2000,02,16,  100.84,   16.68,   24.48
4.95091,-52.30179,2000,02,17,  100.86,   16.87,   24.35
4.95091,-52.30179,2000,02,18,  100.85,   16.80,   24.70
4.95091,-52.30179,2000,02,19,  100.85,   17.26,   24.69
4.95091,-52.30179,2000,02,20,  100.88,   17.52,   24.58
4.95091,-52.30179,2000,02,21,  100.86,   17.00,   25.09
4.95091,-52.30179,2000,02,22,  100.84,   16.05,   25.13
4.95091,-52.30179,2000,02,23,  100.82,   16.15,   24.88
4.95091,-52.30179,2000,02,24,  100.73,   16.71,   25.02
4.95091,-52.30179,2000,02,25,  100.66,   17.21,   25.14
4.95091,-52.30179,2000,02,26,  100.71,   17.90,   25.35
4.95091,-52.30179,2000,02,27,  100.72,   17.72,   25.51
4.95091,-52.30179,2000,02,28,  100.73,   17.84,   25.41
4.95091,-52.30179,2000,02,29,  100.80,   17.56,   25.66
4.95091,-52.30179,2000,03,01,  100.87,   17.55,   25.84
4.95091,-52.30179,2000,03,02,  100.83,   16.93,   25.70
4.95091,-52.30179,2000,03,03,  100.75,   16.73,   25.60
4.95091,-52.30179,2000,03,04,  100.78,   16.63,   25.69
4.95091,-52.30179,2000,03,05,  100.82,   16.17,   25.57
4.95091,-52.30179,2000,03,06,  100.80,   16.56,   25.23
4.95091,-52.30179,2000,03,07,  100.68,   17.68,   25.12
4.95091,-52.30179,2000,03,08,  100.65,   18.12,   25.55
4.95091,-52.30179,2000,03,09,  100.71,   17.75,   25.50
4.95091,-52.30179,2000,03,10,  100.81,   17.67,   25.77
4.95091,-52.30179,2000,03,11,  100.79,   17.29,   25.76
4.95091,-52.30179,2000,03,12,  100.75,   16.57,   25.47
4.95091,-52.30179,2000,03,13,  100.72,   15.91,   24.91
4.95091,-52.30179,2000,03,14,  100.76,   16.01,   24.83
4.95091,-52.30179,2000,03,15,  100.77,   16.63,   24.92
4.95091,-52.30179,2000,03,16,  100.73,   16.74,   24.96
4.95091,-52.30179,2000,03,17,  100.67,   16.63,   25.00
4.95091,-52.30179,2000,03,18,  100.61,   16.93,   24.89
4.95091,-52.30179,2000,03,19,  100.50,   17.48,   24.99
4.95091,-52.30179,2000,03,20,  100.55,   18.28,   25.30
4.95091,-52.30179,2000,03,21,  100.52,   18.64,   25.56
4.95091,-52.30179,2000,03,22,  100.54,   18.26,   25.56
4.95091,-52.30179,2000,03,23,  100.53,   18.26,   25.49
4.95091,-52.30179,2000,03,24,  100.62,   18.01,   25.39
4.95091,-52.30179,2000,03,25,  100.73,   18.43,   25.41
4.95091,-52.30179,2000,03,26,  100.64,   17.97,   25.72
4.95091,-52.30179,2000,03,27,  100.67,   16.94,   25.81
4.95091,-52.30179,2000,03,28,  100.74,   16.84,   25.41
4.95091,-52.30179,2000,03,29,  100.76,   16.14,   25.60
4.95091,-52.30179,2000,03,30,  100.68,   15.57,   25.23
4.95091,-52.30179,2000,03,31,  100.65,   16.18,   25.09
4.95091,-52.30179,2000,04,01,  100.67,   17.48,   25.41
4.95091,-52.30179,2000,04,02,  100.70,   18.33,   25.27
4.95091,-52.30179,2000,04,03,  100.78,   18.07,   24.72
4.95091,-52.30179,2000,04,04,  100.74,   18.20,   24.96
4.95091,-52.30179,2000,04,05,  100.79,   18.34,   24.81
4.95091,-52.30179,2000,04,06,  100.78,   17.85,   25.64
4.95091,-52.30179,2000,04,07,  100.69,   17.25,   25.32
4.95091,-52.30179,2000,04,08,  100.61,   17.98,   25.10
4.95091,-52.30179,2000,04,09,  100.62,   18.20,   25.28
4.95091,-52.30179,2000,04,10,  100.59,   18.59,   25.57
4.95091,-52.30179,2000,04,11,  100.69,   18.06,   25.94
4.95091,-52.30179,2000,04,12,  100.67,   18.75,   25.79
4.95091,-52.30179,2000,04,13,  100.67,   18.95,   25.65
4.95091,-52.30179,2000,04,14,  100.76,   18.48,   25.64
4.95091,-52.30179,2000,04,15,  100.85,   18.11,   25.63
4.95091,-52.30179,2000,04,16,  100.82,   18.32,   25.44
4.95091,-52.30179,2000,04,17,  100.79,   17.56,   25.52
4.95091,-52.30179,2000,04,18,  100.86,   17.01,   25.63
4.95091,-52.30179,2000,04,19,  100.82,   17.19,   25.49
4.95091,-52.30179,2000,04,20,  100.74,   18.27,   25.50
4.95091,-52.30179,2000,04,21,  100.72,   18.13,   25.77
4.95091,-52.30179,2000,04,22,  100.69,   18.34,   25.78
4.95091,-52.30179,2000,04,23,  100.75,   18.25,   25.88
4.95091,-52.30179,2000,04,24,  100.76,   18.03,   25.96
4.95091,-52.30179,2000,04,25,  100.78,   17.78,   25.79
4.95091,-52.30179,2000,04,26,  100.81,   17.86,   25.65
4.95091,-52.30179,2000,04,27,  100.89,   16.97,   25.54
4.95091,-52.30179,2000,04,28,  100.93,   17.28,   25.45
4.95091,-52.30179,2000,04,29,  100.88,   17.42,   25.44
4.95091,-52.30179,2000,04,30,  100.81,   17.51,   25.61
4.95091,-52.30179,2000,05,01,  100.76,   18.51,   25.82
4.95091,-52.30179,2000,05,02,  100.72,   18.76,   25.57
4.95091,-52.30179,2000,05,03,  100.68,   18.37,   25.82
4.95091,-52.30179,2000,05,04,  100.66,   18.41,   25.53
4.95091,-52.30179,2000,05,05,  100.66,   17.99,   25.30
4.95091,-52.30179,2000,05,06,  100.67,   18.20,   25.42
4.95091,-52.30179,2000,05,07,  100.71,   18.78,   25.72
4.95091,-52.30179,2000,05,08,  100.80,   19.03,   25.50
4.95091,-52.30179,2000,05,09,  100.86,   18.59,   25.12
4.95091,-52.30179,2000,05,10,  100.89,   18.76,   25.77
4.95091,-52.30179,2000,05,11,  100.84,   18.54,   26.09
4.95091,-52.30179,2000,05,12,  100.75,   18.64,   25.89
4.95091,-52.30179,2000,05,13,  100.78,   18.59,   26.03
4.95091,-52.30179,2000,05,14,  100.74,   18.98,   25.91
4.95091,-52.30179,2000,05,15,  100.69,   18.21,   25.99
4.95091,-52.30179,2000,05,16,  100.67,   17.94,   25.68
4.95091,-52.30179,2000,05,17,  100.78,   18.24,   25.46
4.95091,-52.30179,2000,05,18,  100.86,   18.21,   25.38
4.95091,-52.30179,2000,05,19,  100.85,   18.29,   25.55
4.95091,-52.30179,2000,05,20,  100.88,   18.88,   25.52
4.95091,-52.30179,2000,05,21,  100.95,   18.82,   25.83
4.95091,-52.30179,2000,05,22,  100.95,   18.85,   25.95
4.95091,-52.30179,2000,05,23,  100.99,   18.64,   26.00
4.95091,-52.30179,2000,05,24,  100.97,   18.63,   25.83
4.95091,-52.30179,2000,05,25,  100.85,   18.39,   25.92
4.95091,-52.30179,2000,05,26,  100.79,   18.37,   25.54
4.95091,-52.30179,2000,05,27,  100.75,   18.98,   25.68
4.95091,-52.30179,2000,05,28,  100.71,   18.73,   25.65
4.95091,-52.30179,2000,05,29,  100.64,   18.96,   25.49
4.95091,-52.30179,2000,05,30,  100.72,   18.75,   25.68
4.95091,-52.30179,2000,05,31,  100.77,   18.59,   25.70
4.95091,-52.30179,2000,06,01,  100.74,   18.54,   25.32
4.95091,-52.30179,2000,06,02,  100.88,   18.02,   25.46
4.95091,-52.30179,2000,06,03,  100.91,   18.33,   25.25
4.95091,-52.30179,2000,06,04,  101.02,   17.87,   25.24
4.95091,-52.30179,2000,06,05,  100.95,   18.14,   25.60
4.95091,-52.30179,2000,06,06,  100.95,   18.04,   25.69
4.95091,-52.30179,2000,06,07,  100.96,   18.11,   25.27
4.95091,-52.30179,2000,06,08,  100.97,   17.65,   25.15
4.95091,-52.30179,2000,06,09,  100.93,   17.76,   25.48
4.95091,-52.30179,2000,06,10,  100.90,   17.75,   25.57
4.95091,-52.30179,2000,06,11,  100.87,   18.53,   25.49
4.95091,-52.30179,2000,06,12,  100.81,   18.72,   25.73
4.95091,-52.30179,2000,06,13,  100.77,   19.19,   25.74
4.95091,-52.30179,2000,06,14,  100.80,   18.42,   25.28
4.95091,-52.30179,2000,06,15,  100.74,   18.42,   25.92
4.95091,-52.30179,2000,06,16,  100.78,   18.69,   26.08
4.95091,-52.30179,2000,06,17,  100.78,   19.00,   25.90
4.95091,-52.30179,2000,06,18,  100.87,   18.49,   25.66
4.95091,-52.30179,2000,06,19,  101.00,   17.73,   25.34
4.95091,-52.30179,2000,06,20,  100.99,   17.59,   25.62
4.95091,-52.30179,2000,06,21,  100.95,   17.96,   25.88
4.95091,-52.30179,2000,06,22,  100.88,   18.12,   25.85
4.95091,-52.30179,2000,06,23,  100.84,   18.36,   25.92
4.95091,-52.30179,2000,06,24,  100.83,   18.64,   26.26
4.95091,-52.30179,2000,06,25,  100.78,   18.36,   25.85
4.95091,-52.30179,2000,06,26,  100.79,   18.40,   25.33
4.95091,-52.30179,2000,06,27,  100.79,   18.21,   25.55
4.95091,-52.30179,2000,06,28,  100.82,   18.66,   25.73
4.95091,-52.30179,2000,06,29,  100.73,   18.89,   25.72
4.95091,-52.30179,2000,06,30,  100.83,   18.18,   25.77
4.95091,-52.30179,2000,07,01,  100.77,   18.11,   25.34
4.95091,-52.30179,2000,07,02,  100.77,   18.18,   25.77
4.95091,-52.30179,2000,07,03,  100.88,   18.22,   25.59
4.95091,-52.30179,2000,07,04,  100.86,   17.69,   24.83
4.95091,-52.30179,2000,07,05,  100.87,   17.29,   25.22
4.95091,-52.30179,2000,07,06,  100.84,   17.57,   25.40
4.95091,-52.30179,2000,07,07,  100.87,   16.82,   25.55
4.95091,-52.30179,2000,07,08,  100.83,   17.38,   25.41
4.95091,-52.30179,2000,07,09,  100.75,   17.91,   24.90
4.95091,-52.30179,2000,07,10,  100.77,   18.58,   25.46
4.95091,-52.30179,2000,07,11,  100.84,   18.09,   25.59
4.95091,-52.30179,2000,07,12,  100.93,   17.92,   25.16
4.95091,-52.30179,2000,07,13,  101.06,   17.83,   25.77
4.95091,-52.30179,2000,07,14,  100.97,   18.12,   25.53
4.95091,-52.30179,2000,07,15,  100.96,   17.42,   24.35
4.95091,-52.30179,2000,07,16,  100.90,   17.28,   25.12
4.95091,-52.30179,2000,07,17,  100.84,   17.72,   25.15
4.95091,-52.30179,2000,07,18,  100.81,   17.59,   25.40
4.95091,-52.30179,2000,07,19,  100.91,   17.61,   24.89
4.95091,-52.30179,2000,07,20,  100.85,   17.14,   25.30
4.95091,-52.30179,2000,07,21,  100.71,   17.95,   25.60
4.95091,-52.30179,2000,07,22,  100.76,   18.51,   25.55
4.95091,-52.30179,2000,07,23,  100.85,   18.31,   25.91
4.95091,-52.30179,2000,07,24,  100.84,   17.63,   25.82
4.95091,-52.30179,2000,07,25,  100.82,   17.43,   25.87
4.95091,-52.30179,2000,07,26,  100.85,   17.84,   25.70
4.95091,-52.30179,2000,07,27,  100.85,   17.26,   25.94
4.95091,-52.30179,2000,07,28,  100.83,   16.99,   25.80
4.95091,-52.30179,2000,07,29,  100.80,   17.47,   25.88
4.95091,-52.30179,2000,07,30,  100.72,   17.72,   25.68
4.95091,-52.30179,2000,07,31,  100.77,   17.81,   25.80
4.95091,-52.30179,2000,08,01,  100.82,   17.99,   25.76
4.95091,-52.30179,2000,08,02,  100.82,   18.00,   25.74
4.95091,-52.30179,2000,08,03,  100.90,   18.50,   25.56
4.95091,-52.30179,2000,08,04,  100.88,   18.30,   25.74
4.95091,-52.30179,2000,08,05,  100.79,   18.02,   25.21
4.95091,-52.30179,2000,08,06,  100.81,   18.11,   26.13
4.95091,-52.30179,2000,08,07,  100.90,   17.75,   26.35
4.95091,-52.30179,2000,08,08,  100.90,   17.18,   26.22
4.95091,-52.30179,2000,08,09,  101.02,   16.95,   25.76
4.95091,-52.30179,2000,08,10,  101.11,   17.31,   25.63
4.95091,-52.30179,2000,08,11,  101.05,   17.31,   25.41
4.95091,-52.30179,2000,08,12,  101.00,   17.44,   25.69
4.95091,-52.30179,2000,08,13,  100.95,   17.27,   25.95
4.95091,-52.30179,2000,08,14,  100.99,   17.50,   26.09
4.95091,-52.30179,2000,08,15,  100.99,   17.55,   26.31
4.95091,-52.30179,2000,08,16,  100.92,   17.69,   25.85
4.95091,-52.30179,2000,08,17,  100.83,   18.02,   26.17
4.95091,-52.30179,2000,08,18,  100.88,   18.19,   26.18
4.95091,-52.30179,2000,08,19,  100.89,   18.23,   25.91
4.95091,-52.30179,2000,08,20,  100.87,   18.18,   26.04
4.95091,-52.30179,2000,08,21,  100.91,   18.05,   26.25
4.95091,-52.30179,2000,08,22,  100.86,   17.78,   25.86
4.95091,-52.30179,2000,08,23,  100.76,   18.19,   25.99
4.95091,-52.30179,2000,08,24,  100.79,   18.03,   26.35
4.95091,-52.30179,2000,08,25,  100.75,   17.93,   26.53
4.95091,-52.30179,2000,08,26,  100.70,   17.67,   26.32
4.95091,-52.30179,2000,08,27,  100.69,   17.65,   26.08
4.95091,-52.30179,2000,08,28,  100.63,   18.16,   25.87
4.95091,-52.30179,2000,08,29,  100.68,   17.89,   26.13
4.95091,-52.30179,2000,08,30,  100.72,   17.67,   26.28
4.95091,-52.30179,2000,08,31,  100.77,   17.69,   26.46
4.95091,-52.30179,2000,09,01,  100.70,   17.73,   26.28
4.95091,-52.30179,2000,09,02,  100.67,   17.72,   26.39
4.95091,-52.30179,2000,09,03,  100.72,   17.66,   26.20
4.95091,-52.30179,2000,09,04,  100.72,   17.82,   25.98
4.95091,-52.30179,2000,09,05,  100.72,   18.15,   26.27
4.95091,-52.30179,2000,09,06,  100.73,   17.83,   26.46
4.95091,-52.30179,2000,09,07,  100.70,   17.63,   25.41
4.95091,-52.30179,2000,09,08,  100.57,   17.82,   25.62
4.95091,-52.30179,2000,09,09,  100.61,   18.13,   26.27
4.95091,-52.30179,2000,09,10,  100.66,   17.88,   26.50
4.95091,-52.30179,2000,09,11,  100.64,   17.94,   26.30
4.95091,-52.30179,2000,09,12,  100.65,   17.30,   26.27
4.95091,-52.30179,2000,09,13,  100.76,   17.19,   26.09
4.95091,-52.30179,2000,09,14,  100.82,   17.20,   26.33
4.95091,-52.30179,2000,09,15,  100.84,   17.43,   25.92
4.95091,-52.30179,2000,09,16,  100.81,   17.13,   26.13
4.95091,-52.30179,2000,09,17,  100.87,   17.57,   25.82
4.95091,-52.30179,2000,09,18,  100.88,   17.69,   26.12
4.95091,-52.30179,2000,09,19,  100.85,   17.80,   26.03
4.95091,-52.30179,2000,09,20,  100.74,   17.75,   26.44
4.95091,-52.30179,2000,09,21,  100.68,   17.45,   26.47
4.95091,-52.30179,2000,09,22,  100.74,   17.70,   26.24
4.95091,-52.30179,2000,09,23,  100.67,   17.65,   26.17
4.95091,-52.30179,2000,09,24,  100.61,   18.11,   26.09
4.95091,-52.30179,2000,09,25,  100.78,   18.42,   26.18
4.95091,-52.30179,2000,09,26,  100.81,   17.70,   26.84
4.95091,-52.30179,2000,09,27,  100.82,   17.59,   26.43
4.95091,-52.30179,2000,09,28,  100.83,   17.38,   26.60
4.95091,-52.30179,2000,09,29,  100.82,   16.95,   26.25
4.95091,-52.30179,2000,09,30,  100.79,   17.72,   26.02
4.95091,-52.30179,2000,10,01,  100.93,   17.56,   26.10
4.95091,-52.30179,2000,10,02,  100.96,   17.94,   26.13
4.95091,-52.30179,2000,10,03,  100.88,   17.91,   26.06
4.95091,-52.30179,2000,10,04,  100.83,   17.78,   26.20
4.95091,-52.30179,2000,10,05,  100.76,   17.76,   26.30
4.95091,-52.30179,2000,10,06,  100.66,   18.10,   26.50
4.95091,-52.30179,2000,10,07,  100.73,   17.78,   26.63
4.95091,-52.30179,2000,10,08,  100.78,   17.35,   26.29
4.95091,-52.30179,2000,10,09,  100.77,   17.31,   26.54
4.95091,-52.30179,2000,10,10,  100.76,   17.41,   26.00
4.95091,-52.30179,2000,10,11,  100.67,   17.47,   26.17
4.95091,-52.30179,2000,10,12,  100.74,   17.32,   26.42
4.95091,-52.30179,2000,10,13,  100.77,   17.91,   26.80
4.95091,-52.30179,2000,10,14,  100.80,   17.99,   26.88
4.95091,-52.30179,2000,10,15,  100.81,   18.07,   26.52
4.95091,-52.30179,2000,10,16,  100.83,   17.77,   26.32
4.95091,-52.30179,2000,10,17,  100.86,   17.83,   26.40
4.95091,-52.30179,2000,10,18,  100.92,   17.76,   26.55
4.95091,-52.30179,2000,10,19,  100.84,   17.74,   26.59
4.95091,-52.30179,2000,10,20,  100.73,   17.38,   26.97
4.95091,-52.30179,2000,10,21,  100.65,   17.36,   26.76
4.95091,-52.30179,2000,10,22,  100.62,   17.36,   26.92
4.95091,-52.30179,2000,10,23,  100.62,   17.78,   27.26
4.95091,-52.30179,2000,10,24,  100.57,   18.04,   27.26
4.95091,-52.30179,2000,10,25,  100.52,   17.49,   27.08
4.95091,-52.30179,2000,10,26,  100.58,   17.70,   27.06
4.95091,-52.30179,2000,10,27,  100.70,   17.64,   27.07
4.95091,-52.30179,2000,10,28,  100.67,   17.69,   27.25
4.95091,-52.30179,2000,10,29,  100.68,   17.57,   27.15
4.95091,-52.30179,2000,10,30,  100.66,   17.88,   26.82
4.95091,-52.30179,2000,10,31,  100.64,   17.73,   26.48
4.95091,-52.30179,2000,11,01,  100.48,   17.68,   27.13
4.95091,-52.30179,2000,11,02,  100.49,   17.56,   26.88
4.95091,-52.30179,2000,11,03,  100.34,   18.13,   27.27
4.95091,-52.30179,2000,11,04,  100.30,   17.93,   27.35
4.95091,-52.30179,2000,11,05,  100.30,   18.43,   27.45
4.95091,-52.30179,2000,11,06,  100.42,   18.60,   26.75
4.95091,-52.30179,2000,11,07,  100.41,   18.71,   25.83
4.95091,-52.30179,2000,11,08,  100.36,   17.81,   25.40
4.95091,-52.30179,2000,11,09,  100.28,   18.16,   26.02
4.95091,-52.30179,2000,11,10,  100.37,   18.22,   25.61
4.95091,-52.30179,2000,11,11,  100.41,   18.23,   25.24
4.95091,-52.30179,2000,11,12,  100.36,   18.15,   25.68
4.95091,-52.30179,2000,11,13,  100.38,   18.82,   26.09
4.95091,-52.30179,2000,11,14,  100.42,   18.61,   26.83
4.95091,-52.30179,2000,11,15,  100.48,   18.43,   26.88
4.95091,-52.30179,2000,11,16,  100.54,   18.19,   26.98
4.95091,-52.30179,2000,11,17,  100.59,   18.07,   26.99
4.95091,-52.30179,2000,11,18,  100.64,   17.92,   26.52
4.95091,-52.30179,2000,11,19,  100.66,   17.63,   26.21
4.95091,-52.30179,2000,11,20,  100.69,   17.40,   26.27
4.95091,-52.30179,2000,11,21,  100.76,   17.13,   26.99
4.95091,-52.30179,2000,11,22,  100.80,   17.01,   27.10
4.95091,-52.30179,2000,11,23,  100.81,   16.97,   26.91
4.95091,-52.30179,2000,11,24,  100.76,   17.20,   26.71
4.95091,-52.30179,2000,11,25,  100.72,   17.45,   26.95
4.95091,-52.30179,2000,11,26,  100.69,   17.49,   26.84
4.95091,-52.30179,2000,11,27,  100.76,   17.81,   26.21
4.95091,-52.30179,2000,11,28,  100.83,   17.94,   26.18
4.95091,-52.30179,2000,11,29,  100.82,   18.33,   25.57
4.95091,-52.30179,2000,11,30,  100.80,   17.95,   25.47
4.95091,-52.30179,2000,12,01,  100.77,   18.43,   25.56
4.95091,-52.30179,2000,12,02,  100.78,   18.52,   25.82
4.95091,-52.30179,2000,12,03,  100.76,   17.77,   25.60
4.95091,-52.30179,2000,12,04,  100.74,   17.80,   25.43
4.95091,-52.30179,2000,12,05,  100.69,   17.70,   25.65
4.95091,-52.30179,2000,12,06,  100.73,   17.94,   25.82
4.95091,-52.30179,2000,12,07,  100.81,   18.07,   25.48
4.95091,-52.30179,2000,12,08,  100.87,   17.74,   25.48
4.95091,-52.30179,2000,12,09,  100.84,   17.70,   25.51
4.95091,-52.30179,2000,12,10,  100.73,   17.14,   25.63
4.95091,-52.30179,2000,12,11,  100.69,   16.10,   25.39
4.95091,-52.30179,2000,12,12,  100.77,   16.65,   25.21
4.95091,-52.30179,2000,12,13,  100.83,   16.33,   25.53
4.95091,-52.30179,2000,12,14,  100.73,   15.62,   25.39
4.95091,-52.30179,2000,12,15,  100.62,   15.26,   25.09
4.95091,-52.30179,2000,12,16,  100.76,   14.89,   24.85
4.95091,-52.30179,2000,12,17,  100.87,   15.38,   25.08
4.95091,-52.30179,2000,12,18,  100.85,   16.93,   24.96
4.95091,-52.30179,2000,12,19,  100.80,   17.59,   25.36
4.95091,-52.30179,2000,12,20,  100.83,   18.00,   25.28
4.95091,-52.30179,2000,12,21,  100.88,   17.87,   25.17
4.95091,-52.30179,2000,12,22,  100.85,   18.17,   25.45
4.95091,-52.30179,2000,12,23,  100.83,   17.83,   25.71
4.95091,-52.30179,2000,12,24,  100.78,   17.62,   25.58
4.95091,-52.30179,2000,12,25,  100.74,   17.64,   25.30
4.95091,-52.30179,2000,12,26,  100.72,   17.79,   25.28
4.95091,-52.30179,2000,12,27,  100.76,   17.75,   25.35
4.95091,-52.30179,2000,12,28,  100.75,   17.98,   25.68
4.95091,-52.30179,2000,12,29,  100.76,   18.03,   25.82
4.95091,-52.30179,2000,12,30,  100.84,   17.46,   25.74
4.95091,-52.30179,2000,12,31,  100.90,   16.42,   25.48
4.95091,-52.30179,2001,01,01,  100.95,   15.36,   24.89
4.95091,-52.30179,2001,01,02,  100.95,   15.98,   24.59
4.95091,-52.30179,2001,01,03,  100.83,   16.94,   24.78
4.95091,-52.30179,2001,01,04,  100.84,   17.81,   24.97
4.95091,-52.30179,2001,01,05,  100.87,   17.79,   24.92
4.95091,-52.30179,2001,01,06,  100.82,   16.75,   25.09
4.95091,-52.30179,2001,01,07,  100.79,   16.27,   25.11
4.95091,-52.30179,2001,01,08,  100.84,   15.60,   25.00
4.95091,-52.30179,2001,01,09,  100.87,   14.92,   24.75
4.95091,-52.30179,2001,01,10,  100.86,   15.73,   24.67
4.95091,-52.30179,2001,01,11,  100.90,   15.86,   24.52
4.95091,-52.30179,2001,01,12,  100.83,   16.40,   24.75
4.95091,-52.30179,2001,01,13,  100.80,   16.67,   24.91
4.95091,-52.30179,2001,01,14,  100.84,   16.67,   24.82
4.95091,-52.30179,2001,01,15,  100.84,   17.03,   24.67
4.95091,-52.30179,2001,01,16,  100.80,   16.55,   24.84
4.95091,-52.30179,2001,01,17,  100.78,   17.12,   24.85
4.95091,-52.30179,2001,01,18,  100.87,   16.76,   24.78
4.95091,-52.30179,2001,01,19,  101.01,   16.67,   24.89
4.95091,-52.30179,2001,01,20,  101.12,   15.70,   24.62
4.95091,-52.30179,2001,01,21,  101.04,   16.26,   24.53
4.95091,-52.30179,2001,01,22,  100.99,   17.18,   24.77
4.95091,-52.30179,2001,01,23,  100.99,   16.57,   24.88
4.95091,-52.30179,2001,01,24,  101.00,   16.54,   24.81
4.95091,-52.30179,2001,01,25,  100.95,   16.85,   24.80
4.95091,-52.30179,2001,01,26,  100.87,   17.17,   24.89
4.95091,-52.30179,2001,01,27,  100.91,   16.72,   25.22
4.95091,-52.30179,2001,01,28,  100.94,   14.99,   24.68
4.95091,-52.30179,2001,01,29,  100.87,   15.59,   24.46
4.95091,-52.30179,2001,01,30,  100.80,   16.51,   24.45
4.95091,-52.30179,2001,01,31,  100.79,   16.19,   24.34
4.95091,-52.30179,2001,02,01,  100.79,   16.06,   24.16
4.95091,-52.30179,2001,02,02,  100.72,   16.35,   24.31
4.95091,-52.30179,2001,02,03,  100.79,   16.00,   24.77
4.95091,-52.30179,2001,02,04,  100.84,   17.01,   25.00
4.95091,-52.30179,2001,02,05,  100.79,   17.67,   25.20
4.95091,-52.30179,2001,02,06,  100.83,   16.61,   25.29
4.95091,-52.30179,2001,02,07,  100.82,   16.33,   25.16
4.95091,-52.30179,2001,02,08,  100.78,   16.65,   25.15
4.95091,-52.30179,2001,02,09,  100.67,   17.25,   25.37
4.95091,-52.30179,2001,02,10,  100.67,   16.98,   25.42
4.95091,-52.30179,2001,02,11,  100.76,   16.69,   25.46
4.95091,-52.30179,2001,02,12,  100.87,   16.12,   25.42
4.95091,-52.30179,2001,02,13,  100.89,   15.64,   25.15
4.95091,-52.30179,2001,02,14,  100.80,   15.38,   25.01
4.95091,-52.30179,2001,02,15,  100.77,   16.12,   24.74
